	evolved_compound	grown_compound	strain	repl	growth_rate	rel_growth_rate	growth_ratio	exp_name
1813	hexanoate	octanoate	HEXA2-3	2	0.0			hexanoate_plate1_041715
1814	hexanoate	octanoate	HEXA2-10	3	0.5230137386319973			hexanoate_plate1_041715
1815	hexanoate	octanoate	HEXA3-9	1	0.34738993066099333			hexanoate_plate1_041715
1816	hexanoate	octanoate	HEXA4-7	2	0.29729836853173214			hexanoate_plate1_041715
1817	hexanoate	octanoate	HEXA5-7	3	0.37593818344870633			hexanoate_plate1_041715
1818	hexanoate	octanoate	HEXA6-4	1	0.47965739642501964			hexanoate_plate1_041715
1819	hexanoate	octanoate	HEXA6-9	2	0.0			hexanoate_plate1_041715
1820	hexanoate	octanoate	HEXA7-3	3	0.0			hexanoate_plate1_041715
1821	hexanoate	octanoate	HEXA8-2	1	0.19927431545189644			hexanoate_plate1_041715
1822	NA	octanoate	M9 blank	0	0.0			hexanoate_plate1_041715
1823	NA	octanoate	M9 blank	0	0.0			hexanoate_plate1_041715
1824	NA	1,2-propanediol	MG1655	1	0.33593015261571735			hexanoate_plate1_041715
1825	hexanoate	1,2-propanediol	HEXA1-4	1	0.3435476030723203			hexanoate_plate1_041715
1826	NA	1,2-propanediol	M9 blank	0	0.3283095075719971			hexanoate_plate1_041715
1827	NA	1,2-propanediol	M9 blank	0	0.0			hexanoate_plate1_041715
1828	NA	1,2-propanediol	M9 blank	0	0.37919342440753173			hexanoate_plate1_041715
1829	NA	1,2-propanediol	M9 blank	0	0.0			hexanoate_plate1_041715
1830	NA	1,2-propanediol	M9 blank	0	0.0			hexanoate_plate1_041715
1831	NA	1,2-propanediol	M9 blank	0	0.0			hexanoate_plate1_041715
1832	NA	1,2-propanediol	M9 blank	0	0.0			hexanoate_plate1_041715
1833	NA	1,2-propanediol	M9 blank	0	0.31386943144682916			hexanoate_plate1_041715
1834	NA	1,2-propanediol	M9 blank	0	0.0			hexanoate_plate1_041715
1835	NA	1,2-propanediol	M9 blank	0	0.0			hexanoate_plate1_041715
1836	NA	1,2-propanediol	MG1655	2	0.3440363355668275			hexanoate_plate1_041715
1837	hexanoate	1,2-propanediol	HEXA1-4	2	0.405529142176625			hexanoate_plate1_041715
1838	hexanoate	1,2-propanediol	HEXA2-3	3	0.3264162124177506			hexanoate_plate1_041715
1839	hexanoate	1,2-propanediol	HEXA3-1	1	0.40638672214650773			hexanoate_plate1_041715
1840	hexanoate	1,2-propanediol	HEXA3-9	2	0.40938435132392037			hexanoate_plate1_041715
1841	hexanoate	1,2-propanediol	HEXA4-7	3	0.3152821476432337			hexanoate_plate1_041715
1842	hexanoate	1,2-propanediol	HEXA5-8	1	0.3285862407596823			hexanoate_plate1_041715
1843	hexanoate	1,2-propanediol	HEXA6-4	2	0.32841812794847036			hexanoate_plate1_041715
1844	hexanoate	1,2-propanediol	HEXA6-9	3	0.33802622998616816			hexanoate_plate1_041715
1845	hexanoate	1,2-propanediol	HEXA7-4	1	0.3525323385936792			hexanoate_plate1_041715
1846	hexanoate	1,2-propanediol	HEXA8-2	2	0.2354584342661792			hexanoate_plate1_041715
1847	NA	1,2-propanediol	M9 blank	0	0.0			hexanoate_plate1_041715
1848	NA	1,2-propanediol	MG1655	3	0.3436482703361644			hexanoate_plate1_041715
1849	hexanoate	1,2-propanediol	HEXA1-4	3	0.3988211988993962			hexanoate_plate1_041715
1850	hexanoate	1,2-propanediol	HEXA2-9	1	0.3305790048925572			hexanoate_plate1_041715
1851	hexanoate	1,2-propanediol	HEXA3-1	2	0.4578801783553136			hexanoate_plate1_041715
1852	hexanoate	1,2-propanediol	HEXA3-9	3	0.42118856927967674			hexanoate_plate1_041715
1853	hexanoate	1,2-propanediol	HEXA4-10	1	0.34687019455092283			hexanoate_plate1_041715
1854	hexanoate	1,2-propanediol	HEXA5-8	2	0.33436471560563863			hexanoate_plate1_041715
1855	hexanoate	1,2-propanediol	HEXA6-4	3	0.34405576797306464			hexanoate_plate1_041715
1856	hexanoate	1,2-propanediol	HEXA7-2	1	0.34093739394797445			hexanoate_plate1_041715
1857	hexanoate	1,2-propanediol	HEXA7-4	2	0.3239507629672203			hexanoate_plate1_041715
1858	hexanoate	1,2-propanediol	HEXA8-2	3	0.17645693264925547			hexanoate_plate1_041715
1859	NA	1,2-propanediol	M9 blank	0	0.0			hexanoate_plate1_041715
1860	NA	1,2-propanediol	MG1655	4	0.3495946934248057			hexanoate_plate1_041715
1861	hexanoate	1,2-propanediol	HEXA1-5	1	0.4352317093533541			hexanoate_plate1_041715
1862	hexanoate	1,2-propanediol	HEXA2-9	2	0.34518061674293454			hexanoate_plate1_041715
1863	hexanoate	1,2-propanediol	HEXA3-1	3	0.4040575854439484			hexanoate_plate1_041715
1864	hexanoate	1,2-propanediol	HEXA4-4	1	0.39989345564472445			hexanoate_plate1_041715
1865	hexanoate	1,2-propanediol	HEXA4-10	2	0.3719450323998909			hexanoate_plate1_041715
1866	hexanoate	1,2-propanediol	HEXA5-8	3	0.33164491801867824			hexanoate_plate1_041715
1867	hexanoate	1,2-propanediol	HEXA6-7	1	0.3435363736444028			hexanoate_plate1_041715
1868	hexanoate	1,2-propanediol	HEXA7-2	2	0.30966167846830356			hexanoate_plate1_041715
1869	hexanoate	1,2-propanediol	HEXA7-4	3	0.34127579263030255			hexanoate_plate1_041715
1870	hexanoate	1,2-propanediol	HEXA8-5	1	0.3791144936886617			hexanoate_plate1_041715
1871	NA	1,2-propanediol	M9 blank	0	0.32469814873269676			hexanoate_plate1_041715
1872	NA	1,2-propanediol	MG1655	5	0.35425760918408694			hexanoate_plate1_041715
1873	hexanoate	1,2-propanediol	HEXA1-5	2	0.4064373257119453			hexanoate_plate1_041715
1874	hexanoate	1,2-propanediol	HEXA2-9	3	0.34873455850485335			hexanoate_plate1_041715
1875	hexanoate	1,2-propanediol	HEXA3-7	1	0.4194104303434694			hexanoate_plate1_041715
1876	hexanoate	1,2-propanediol	HEXA4-4	2	0.3576472008838843			hexanoate_plate1_041715
1877	hexanoate	1,2-propanediol	HEXA4-10	3	0.3410096399012109			hexanoate_plate1_041715
1878	hexanoate	1,2-propanediol	HEXA5-10	1	0.35485596626984794			hexanoate_plate1_041715
1879	hexanoate	1,2-propanediol	HEXA6-7	2	0.34988279648361104			hexanoate_plate1_041715
1880	hexanoate	1,2-propanediol	HEXA7-2	3	0.33736978465811684			hexanoate_plate1_041715
1881	hexanoate	1,2-propanediol	HEXA8-1	1	0.3371758704354992			hexanoate_plate1_041715
1882	hexanoate	1,2-propanediol	HEXA8-5	2	0.3480860261200943			hexanoate_plate1_041715
1883	NA	1,2-propanediol	M9 blank	0	0.3455258576316019			hexanoate_plate1_041715
1884	hexanoate	1,2-propanediol	HEXA1-1	1	0.4452749490471297			hexanoate_plate1_041715
1885	hexanoate	1,2-propanediol	HEXA1-5	3	0.3957295715432873			hexanoate_plate1_041715
1886	hexanoate	1,2-propanediol	HEXA2-10	1	0.35937193703074943			hexanoate_plate1_041715
1887	hexanoate	1,2-propanediol	HEXA3-7	2	0.4143921609845224			hexanoate_plate1_041715
1888	hexanoate	1,2-propanediol	HEXA4-4	3	0.36660142480563906			hexanoate_plate1_041715
1889	hexanoate	1,2-propanediol	HEXA5-7	1	0.34052398669481637			hexanoate_plate1_041715
1890	hexanoate	1,2-propanediol	HEXA5-10	2	0.3435386800746582			hexanoate_plate1_041715
1891	hexanoate	1,2-propanediol	HEXA6-7	3	0.32903816234970007			hexanoate_plate1_041715
1892	hexanoate	1,2-propanediol	HEXA7-3	1	0.32814440746413864			hexanoate_plate1_041715
1893	hexanoate	1,2-propanediol	HEXA8-1	2	0.1978785186839279			hexanoate_plate1_041715
1894	hexanoate	1,2-propanediol	HEXA8-5	3	0.3733289469484753			hexanoate_plate1_041715
1895	NA	1,2-propanediol	M9 blank	0	0.0			hexanoate_plate1_041715
1896	hexanoate	1,2-propanediol	HEXA1-1	2	0.44189449354026794			hexanoate_plate1_041715
1897	hexanoate	1,2-propanediol	HEXA2-3	1	0.343600808238253			hexanoate_plate1_041715
1898	hexanoate	1,2-propanediol	HEXA2-10	2	0.3649926338570815			hexanoate_plate1_041715
1899	hexanoate	1,2-propanediol	HEXA3-7	3	0.42133313220619134			hexanoate_plate1_041715
1900	hexanoate	1,2-propanediol	HEXA4-7	1	0.3659661002885581			hexanoate_plate1_041715
1901	hexanoate	1,2-propanediol	HEXA5-7	2	0.32289876104684273			hexanoate_plate1_041715
1902	hexanoate	1,2-propanediol	HEXA5-10	3	0.32943906469520173			hexanoate_plate1_041715
1903	hexanoate	1,2-propanediol	HEXA6-9	1	0.33722577809208165			hexanoate_plate1_041715
1904	hexanoate	1,2-propanediol	HEXA7-3	2	0.3130599028281917			hexanoate_plate1_041715
1905	hexanoate	1,2-propanediol	HEXA8-1	3	0.21768648283413813			hexanoate_plate1_041715
1906	hexanoate	1,2-propanediol	HEXA8-5	4	0.35010649712778885			hexanoate_plate1_041715
1907	NA	1,2-propanediol	M9 blank	0	0.30903944154191215			hexanoate_plate1_041715
1908	hexanoate	1,2-propanediol	HEXA1-1	3	0.4348525383590502			hexanoate_plate1_041715
1909	hexanoate	1,2-propanediol	HEXA2-3	2	0.31592296724426355			hexanoate_plate1_041715
1910	hexanoate	1,2-propanediol	HEXA2-10	3	0.3487484878989314			hexanoate_plate1_041715
1911	hexanoate	1,2-propanediol	HEXA3-9	1	0.3921577579892068			hexanoate_plate1_041715
1912	hexanoate	1,2-propanediol	HEXA4-7	2	0.3431848903793455			hexanoate_plate1_041715
1913	hexanoate	1,2-propanediol	HEXA5-7	3	0.32885593770593363			hexanoate_plate1_041715
1914	hexanoate	1,2-propanediol	HEXA6-4	1	0.31062115228569154			hexanoate_plate1_041715
1915	hexanoate	1,2-propanediol	HEXA6-9	2	0.3206570907647757			hexanoate_plate1_041715
1916	hexanoate	1,2-propanediol	HEXA7-3	3	0.3252520684516012			hexanoate_plate1_041715
1917	hexanoate	1,2-propanediol	HEXA8-2	1	0.3066604369340452			hexanoate_plate1_041715
1918	NA	1,2-propanediol	M9 blank	0	0.0			hexanoate_plate1_041715
1919	NA	1,2-propanediol	M9 blank	0	0.0			hexanoate_plate1_041715
1920	NA	butanol	MG1655	1	0.4536080507150461			putrescine_111914
1921	putrescine	butanol	PUTR1-6	1	0.0			putrescine_111914
1922	NA	butanol	M9 blank	0	0.0			putrescine_111914
1923	NA	butanol	M9 blank	0	0.44650576184730717			putrescine_111914
1924	NA	butanol	M9 blank	0	0.0			putrescine_111914
1925	NA	butanol	M9 blank	0	0.0			putrescine_111914
1926	NA	butanol	M9 blank	0	0.0			putrescine_111914
1927	NA	butanol	M9 blank	0	0.0			putrescine_111914
1928	NA	butanol	M9 blank	0	0.0			putrescine_111914
1929	NA	butanol	M9 blank	0	0.5549203783475922			putrescine_111914
1930	NA	butanol	M9 blank	0	0.0			putrescine_111914
1931	NA	butanol	M9 blank	0	0.0			putrescine_111914
1932	NA	butanol	MG1655	2	0.48043461938539794			putrescine_111914
1933	putrescine	butanol	PUTR1-6	2	0.0			putrescine_111914
1934	putrescine	butanol	PUTR2-4	3	0.0			putrescine_111914
1935	putrescine	butanol	PUTR3-1	1	0.0			putrescine_111914
1936	putrescine	butanol	PUTR3-10	2	0.5854216785055425			putrescine_111914
1937	putrescine	butanol	PUTR4-7	3	0.0			putrescine_111914
1938	putrescine	butanol	PUTR5-6	1	0.0			putrescine_111914
1939	putrescine	butanol	PUTR6-2	2	0.0			putrescine_111914
1940	putrescine	butanol	PUTR6-10	3	0.5533908489366413			putrescine_111914
1941	putrescine	butanol	PUTR7-9	1	0.0			putrescine_111914
1942	putrescine	butanol	PUTR8-6	2	0.0			putrescine_111914
1943	NA	butanol	M9 blank	0	0.0			putrescine_111914
1944	NA	butanol	MG1655	3	0.4862926772278783			putrescine_111914
1945	putrescine	butanol	PUTR1-6	3	0.0			putrescine_111914
1946	putrescine	butanol	PUTR2-8	1	0.0			putrescine_111914
1947	putrescine	butanol	PUTR3-1	2	0.5459097877699278			putrescine_111914
1948	putrescine	butanol	PUTR3-10	3	0.6649806783105776			putrescine_111914
1949	putrescine	butanol	PUTR4-8	1	0.0			putrescine_111914
1950	putrescine	butanol	PUTR5-6	2	0.0			putrescine_111914
1951	putrescine	butanol	PUTR6-2	3	0.0			putrescine_111914
1952	putrescine	butanol	PUTR7-1	1	0.0			putrescine_111914
1953	putrescine	butanol	PUTR7-9	2	0.0			putrescine_111914
1954	putrescine	butanol	PUTR8-6	3	0.7734765011593954			putrescine_111914
1955	NA	butanol	M9 blank	0	0.0			putrescine_111914
1956	NA	butanol	MG1655	4	0.49785505789686696			putrescine_111914
1957	putrescine	butanol	PUTR1-9	1	0.0			putrescine_111914
1958	putrescine	butanol	PUTR2-8	2	0.0			putrescine_111914
1959	putrescine	butanol	PUTR3-1	3	0.0			putrescine_111914
1960	putrescine	butanol	PUTR4-3	1	0.0			putrescine_111914
1961	putrescine	butanol	PUTR4-8	2	0.0			putrescine_111914
1962	putrescine	butanol	PUTR5-6	3	0.0			putrescine_111914
1963	putrescine	butanol	PUTR6-7	1	0.0			putrescine_111914
1964	putrescine	butanol	PUTR7-1	2	0.0			putrescine_111914
1965	putrescine	butanol	PUTR7-9	3	0.0			putrescine_111914
1966	putrescine	butanol	PUTR8-10	1	0.0			putrescine_111914
1967	NA	butanol	M9 blank	0	0.0			putrescine_111914
1968	NA	butanol	MG1655	5	0.4330308738452076			putrescine_111914
1969	putrescine	butanol	PUTR1-9	2	0.0			putrescine_111914
1970	putrescine	butanol	PUTR2-8	3	0.0			putrescine_111914
1971	putrescine	butanol	PUTR3-9	1	0.0			putrescine_111914
1972	putrescine	butanol	PUTR4-3	2	0.0			putrescine_111914
1973	putrescine	butanol	PUTR4-8	3	0.0			putrescine_111914
1974	putrescine	butanol	PUTR5-8	1	0.0			putrescine_111914
1975	putrescine	butanol	PUTR6-7	2	0.0			putrescine_111914
1976	putrescine	butanol	PUTR7-1	3	0.0			putrescine_111914
1977	putrescine	butanol	PUTR8-3	1	0.4478452645990509			putrescine_111914
1978	putrescine	butanol	PUTR8-10	2	0.0			putrescine_111914
1979	NA	butanol	M9 blank	0	0.0			putrescine_111914
1980	putrescine	butanol	PUTR1-3	1	0.0			putrescine_111914
1981	putrescine	butanol	PUTR1-9	3	0.0			putrescine_111914
1982	putrescine	butanol	PUTR2-6	1	0.0			putrescine_111914
1983	putrescine	butanol	PUTR3-9	2	0.0			putrescine_111914
1984	putrescine	butanol	PUTR4-3	3	0.0			putrescine_111914
1985	putrescine	butanol	PUTR5-1	1	0.0			putrescine_111914
1986	putrescine	butanol	PUTR5-8	2	0.0			putrescine_111914
1987	putrescine	butanol	PUTR6-7	3	0.0			putrescine_111914
1988	putrescine	butanol	PUTR7-7	1	0.0			putrescine_111914
1989	putrescine	butanol	PUTR8-3	2	0.0			putrescine_111914
1990	putrescine	butanol	PUTR8-10	3	0.0			putrescine_111914
1991	NA	butanol	M9 blank	0	0.0			putrescine_111914
1992	putrescine	butanol	PUTR1-3	2	0.0			putrescine_111914
1993	putrescine	butanol	PUTR2-4	1	0.0			putrescine_111914
1994	putrescine	butanol	PUTR2-6	2	0.0			putrescine_111914
1995	putrescine	butanol	PUTR3-9	3	0.0			putrescine_111914
1996	putrescine	butanol	PUTR4-7	1	0.0			putrescine_111914
1997	putrescine	butanol	PUTR5-1	2	0.0			putrescine_111914
1998	putrescine	butanol	PUTR5-8	3	0.0			putrescine_111914
1999	putrescine	butanol	PUTR6-10	1	0.44511944034200523			putrescine_111914
2000	putrescine	butanol	PUTR7-7	2	0.0			putrescine_111914
2001	putrescine	butanol	PUTR8-3	3	0.4396213205487635			putrescine_111914
2002	NA	butanol	M9 blank	0	0.0			putrescine_111914
2003	NA	butanol	M9 blank	0	0.0			putrescine_111914
2004	putrescine	butanol	PUTR1-3	3	0.7013611036723133			putrescine_111914
2005	putrescine	butanol	PUTR2-4	2	0.493279858619618			putrescine_111914
2006	putrescine	butanol	PUTR2-6	3	0.4236919342345325			putrescine_111914
2007	putrescine	butanol	PUTR3-10	1	0.5416689699055929			putrescine_111914
2008	putrescine	butanol	PUTR4-7	2	0.45180759082211175			putrescine_111914
2009	putrescine	butanol	PUTR5-1	3	0.3998911711775558			putrescine_111914
2010	putrescine	butanol	PUTR6-2	1	0.0			putrescine_111914
2011	putrescine	butanol	PUTR6-10	2	0.5512566076327939			putrescine_111914
2012	putrescine	butanol	PUTR7-7	3	0.0			putrescine_111914
2013	putrescine	butanol	PUTR8-6	1	0.37856105308088006			putrescine_111914
2014	NA	butanol	M9 blank	0	0.0			putrescine_111914
2015	NA	butanol	M9 blank	0	0.0			putrescine_111914
2016	NA	glutarate	MG1655	1	0.22331857755977558			putrescine_111914
2017	putrescine	glutarate	PUTR1-6	1	0.4039278303682671			putrescine_111914
2018	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2019	NA	glutarate	M9 blank	0	0.2963324168537945			putrescine_111914
2020	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2021	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2022	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2023	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2024	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2025	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2026	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2027	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2028	NA	glutarate	MG1655	2	0.20579222042551878			putrescine_111914
2029	putrescine	glutarate	PUTR1-6	2	0.3974927664047115			putrescine_111914
2030	putrescine	glutarate	PUTR2-4	3	0.39026692513803063			putrescine_111914
2031	putrescine	glutarate	PUTR3-1	1	0.35293691981794745			putrescine_111914
2032	putrescine	glutarate	PUTR3-10	2	0.35633622217125843			putrescine_111914
2033	putrescine	glutarate	PUTR4-7	3	0.3916419890140264			putrescine_111914
2034	putrescine	glutarate	PUTR5-6	1	0.2976926800821136			putrescine_111914
2035	putrescine	glutarate	PUTR6-2	2	0.34988963304057175			putrescine_111914
2036	putrescine	glutarate	PUTR6-10	3	0.34668535715540594			putrescine_111914
2037	putrescine	glutarate	PUTR7-9	1	0.3060646318068897			putrescine_111914
2038	putrescine	glutarate	PUTR8-6	2	0.0			putrescine_111914
2039	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2040	NA	glutarate	MG1655	3	0.22012515225709356			putrescine_111914
2041	putrescine	glutarate	PUTR1-6	3	0.393422598159031			putrescine_111914
2042	putrescine	glutarate	PUTR2-8	1	0.3901865123672464			putrescine_111914
2043	putrescine	glutarate	PUTR3-1	2	0.36075248637027396			putrescine_111914
2044	putrescine	glutarate	PUTR3-10	3	0.3015212694945846			putrescine_111914
2045	putrescine	glutarate	PUTR4-8	1	0.35680851529026686			putrescine_111914
2046	putrescine	glutarate	PUTR5-6	2	0.3164938129742894			putrescine_111914
2047	putrescine	glutarate	PUTR6-2	3	0.3615399638087142			putrescine_111914
2048	putrescine	glutarate	PUTR7-1	1	0.23854788549630876			putrescine_111914
2049	putrescine	glutarate	PUTR7-9	2	0.2993829141565059			putrescine_111914
2050	putrescine	glutarate	PUTR8-6	3	0.36991253949024766			putrescine_111914
2051	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2052	NA	glutarate	MG1655	4	0.20580345189490287			putrescine_111914
2053	putrescine	glutarate	PUTR1-9	1	0.36244905593312304			putrescine_111914
2054	putrescine	glutarate	PUTR2-8	2	0.3875039525412539			putrescine_111914
2055	putrescine	glutarate	PUTR3-1	3	0.35832063578147255			putrescine_111914
2056	putrescine	glutarate	PUTR4-3	1	0.4116792181882655			putrescine_111914
2057	putrescine	glutarate	PUTR4-8	2	0.396068665502198			putrescine_111914
2058	putrescine	glutarate	PUTR5-6	3	0.2995879539828763			putrescine_111914
2059	putrescine	glutarate	PUTR6-7	1	0.2980021300859459			putrescine_111914
2060	putrescine	glutarate	PUTR7-1	2	0.21173857066500149			putrescine_111914
2061	putrescine	glutarate	PUTR7-9	3	0.30872081475957497			putrescine_111914
2062	putrescine	glutarate	PUTR8-10	1	0.0			putrescine_111914
2063	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2064	NA	glutarate	MG1655	5	0.19852454653015855			putrescine_111914
2065	putrescine	glutarate	PUTR1-9	2	0.3855487721370217			putrescine_111914
2066	putrescine	glutarate	PUTR2-8	3	0.3926539514613138			putrescine_111914
2067	putrescine	glutarate	PUTR3-9	1	0.2789221382016808			putrescine_111914
2068	putrescine	glutarate	PUTR4-3	2	0.40052362813192866			putrescine_111914
2069	putrescine	glutarate	PUTR4-8	3	0.0			putrescine_111914
2070	putrescine	glutarate	PUTR5-8	1	0.2997235498294409			putrescine_111914
2071	putrescine	glutarate	PUTR6-7	2	0.0			putrescine_111914
2072	putrescine	glutarate	PUTR7-1	3	0.2120800972780441			putrescine_111914
2073	putrescine	glutarate	PUTR8-3	1	0.3547817565889366			putrescine_111914
2074	putrescine	glutarate	PUTR8-10	2	0.3523851052659551			putrescine_111914
2075	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2076	putrescine	glutarate	PUTR1-3	1	0.4408091730119765			putrescine_111914
2077	putrescine	glutarate	PUTR1-9	3	0.36249135167136726			putrescine_111914
2078	putrescine	glutarate	PUTR2-6	1	0.3884080706167074			putrescine_111914
2079	putrescine	glutarate	PUTR3-9	2	0.2619496499693396			putrescine_111914
2080	putrescine	glutarate	PUTR4-3	3	0.4023040814479868			putrescine_111914
2081	putrescine	glutarate	PUTR5-1	1	0.23558268519714748			putrescine_111914
2082	putrescine	glutarate	PUTR5-8	2	0.2919408447457152			putrescine_111914
2083	putrescine	glutarate	PUTR6-7	3	0.0			putrescine_111914
2084	putrescine	glutarate	PUTR7-7	1	0.2941135918751627			putrescine_111914
2085	putrescine	glutarate	PUTR8-3	2	0.3739232323416168			putrescine_111914
2086	putrescine	glutarate	PUTR8-10	3	0.0			putrescine_111914
2087	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2088	putrescine	glutarate	PUTR1-3	2	0.43693192220662813			putrescine_111914
2089	putrescine	glutarate	PUTR2-4	1	0.3916858369369524			putrescine_111914
2090	putrescine	glutarate	PUTR2-6	2	0.3826338874639854			putrescine_111914
2091	putrescine	glutarate	PUTR3-9	3	0.27284050304414403			putrescine_111914
2092	putrescine	glutarate	PUTR4-7	1	0.36781136015340504			putrescine_111914
2093	putrescine	glutarate	PUTR5-1	2	0.34991438623080784			putrescine_111914
2094	putrescine	glutarate	PUTR5-8	3	0.27764835225509366			putrescine_111914
2095	putrescine	glutarate	PUTR6-10	1	0.31966300972252504			putrescine_111914
2096	putrescine	glutarate	PUTR7-7	2	0.2997847789866391			putrescine_111914
2097	putrescine	glutarate	PUTR8-3	3	0.3441891314498191			putrescine_111914
2098	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2099	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2100	putrescine	glutarate	PUTR1-3	3	0.42321034019276693			putrescine_111914
2101	putrescine	glutarate	PUTR2-4	2	0.38442103694043156			putrescine_111914
2102	putrescine	glutarate	PUTR2-6	3	0.35740371215323874			putrescine_111914
2103	putrescine	glutarate	PUTR3-10	1	0.313866785532272			putrescine_111914
2104	putrescine	glutarate	PUTR4-7	2	0.35764155404221915			putrescine_111914
2105	putrescine	glutarate	PUTR5-1	3	0.26078461919314166			putrescine_111914
2106	putrescine	glutarate	PUTR6-2	1	0.35789334480331164			putrescine_111914
2107	putrescine	glutarate	PUTR6-10	2	0.3060638576286314			putrescine_111914
2108	putrescine	glutarate	PUTR7-7	3	0.29449984311911537			putrescine_111914
2109	putrescine	glutarate	PUTR8-6	1	0.2829266921391697			putrescine_111914
2110	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2111	NA	glutarate	M9 blank	0	0.0			putrescine_111914
2112	NA	coumarate	MG1655	1	0.4237599190570688			putrescine_111914
2113	putrescine	coumarate	PUTR1-6	1	0.603929019851829			putrescine_111914
2114	NA	coumarate	M9 blank	0	0.5479871019691462			putrescine_111914
2115	NA	coumarate	M9 blank	0	0.3737987978678334			putrescine_111914
2116	NA	coumarate	M9 blank	0	0.0			putrescine_111914
2117	NA	coumarate	M9 blank	0	0.0			putrescine_111914
2118	NA	coumarate	M9 blank	0	0.0			putrescine_111914
2119	NA	coumarate	M9 blank	0	0.5894457377844675			putrescine_111914
2120	NA	coumarate	M9 blank	0	0.0			putrescine_111914
2121	NA	coumarate	M9 blank	0	0.0			putrescine_111914
2122	NA	coumarate	M9 blank	0	0.0			putrescine_111914
2123	NA	coumarate	M9 blank	0	0.0			putrescine_111914
2124	NA	coumarate	MG1655	2	0.37189364517129286			putrescine_111914
2125	putrescine	coumarate	PUTR1-6	2	0.6097831713637417			putrescine_111914
2126	putrescine	coumarate	PUTR2-4	3	0.5335094907999408			putrescine_111914
2127	putrescine	coumarate	PUTR3-1	1	0.572307910416984			putrescine_111914
2128	putrescine	coumarate	PUTR3-10	2	0.6210501858285279			putrescine_111914
2129	putrescine	coumarate	PUTR4-7	3	0.36085543433662265			putrescine_111914
2130	putrescine	coumarate	PUTR5-6	1	0.3385142884054451			putrescine_111914
2131	putrescine	coumarate	PUTR6-2	2	0.49356201063002153			putrescine_111914
2132	putrescine	coumarate	PUTR6-10	3	0.5382174137821394			putrescine_111914
2133	putrescine	coumarate	PUTR7-9	1	0.28900230685823036			putrescine_111914
2134	putrescine	coumarate	PUTR8-6	2	0.0			putrescine_111914
2135	NA	coumarate	M9 blank	0	0.0			putrescine_111914
2136	NA	coumarate	MG1655	3	0.41127655648008565			putrescine_111914
2137	putrescine	coumarate	PUTR1-6	3	0.5927927753313548			putrescine_111914
2138	putrescine	coumarate	PUTR2-8	1	0.5419139001538175			putrescine_111914
2139	putrescine	coumarate	PUTR3-1	2	0.6117507823333826			putrescine_111914
2140	putrescine	coumarate	PUTR3-10	3	0.5688897784047758			putrescine_111914
2141	putrescine	coumarate	PUTR4-8	1	0.4052939849233821			putrescine_111914
2142	putrescine	coumarate	PUTR5-6	2	0.3675578625979775			putrescine_111914
2143	putrescine	coumarate	PUTR6-2	3	0.4589376809635094			putrescine_111914
2144	putrescine	coumarate	PUTR7-1	1	0.5213946257952248			putrescine_111914
2145	putrescine	coumarate	PUTR7-9	2	0.2443632234924717			putrescine_111914
2146	putrescine	coumarate	PUTR8-6	3	0.5863877842048337			putrescine_111914
2147	NA	coumarate	M9 blank	0	0.0			putrescine_111914
2148	NA	coumarate	MG1655	4	0.3774353411654976			putrescine_111914
2149	putrescine	coumarate	PUTR1-9	1	0.0			putrescine_111914
2150	putrescine	coumarate	PUTR2-8	2	0.5347868658051048			putrescine_111914
2151	putrescine	coumarate	PUTR3-1	3	0.5762206280754288			putrescine_111914
2152	putrescine	coumarate	PUTR4-3	1	0.4470916818006282			putrescine_111914
2153	putrescine	coumarate	PUTR4-8	2	0.42331876776589616			putrescine_111914
2154	putrescine	coumarate	PUTR5-6	3	0.36710588325019916			putrescine_111914
2155	putrescine	coumarate	PUTR6-7	1	0.37718564601107546			putrescine_111914
2156	putrescine	coumarate	PUTR7-1	2	0.5503265990872432			putrescine_111914
2157	putrescine	coumarate	PUTR7-9	3	0.26222626064004206			putrescine_111914
2158	putrescine	coumarate	PUTR8-10	1	0.49742054766089727			putrescine_111914
2159	NA	coumarate	M9 blank	0	0.3165414829078696			putrescine_111914
2160	NA	coumarate	MG1655	5	0.3660097357870352			putrescine_111914
2161	putrescine	coumarate	PUTR1-9	2	0.2674672327577169			putrescine_111914
2162	putrescine	coumarate	PUTR2-8	3	0.5787180049398245			putrescine_111914
2163	putrescine	coumarate	PUTR3-9	1	0.4245377067316998			putrescine_111914
